,FIPS,Next Import Probability
875,20045,7.598874775365514e-05
876,20047,1.944649929244364e-06
877,20049,1.944649929244364e-06
878,20051,6.033405169831114e-06
879,20053,5.2010612453399165e-05
880,20055,1.944649929244364e-06
881,20057,1.944649929244364e-06
882,20059,1.944649929244364e-06
883,20061,1.4222003548289794e-05
884,20063,1.944649929244364e-06
885,20065,1.944649929244364e-06
886,20067,1.944649929244364e-06
887,20069,1.944649929244364e-06
888,20071,1.944649929244364e-06
889,20073,1.944649929244364e-06
890,20075,1.944649929244364e-06
891,20077,1.944649929244364e-06
892,20079,1.944649929244364e-06
893,20081,1.944649929244364e-06
894,20083,2.0227323162291292e-06
895,20085,1.944649929244364e-06
896,20087,1.944649929244364e-06
897,20089,1.944649929244364e-06
898,20091,0.004953638878153938
899,20093,1.944649929244364e-06
900,20095,1.944649929244364e-06
901,20097,1.944649929244364e-06
902,20099,1.944649929244364e-06
903,20101,1.944649929244364e-06
904,20103,1.944649929244364e-06
905,20105,1.944649929244364e-06
906,20107,1.944649929244364e-06
907,20109,1.944649929244364e-06
908,20111,1.944649929244364e-06
909,20113,1.962285330740279e-06
910,20115,1.944649929244364e-06
911,20117,1.944649929244364e-06
912,20119,1.944649929244364e-06
913,20121,1.944649929244364e-06
914,20123,1.944649929244364e-06
915,20125,1.944649929244364e-06
916,20127,1.944649929244364e-06
917,20129,1.944649929244364e-06
918,20131,1.944649929244364e-06
919,20133,1.944649929244364e-06
920,20135,1.944649929244364e-06
921,20137,1.4222003548289794e-05
922,20139,1.944649929244364e-06
923,20141,1.944649929244364e-06
924,20143,1.944649929244364e-06
925,20145,1.4222003548289794e-05
926,20147,1.944649929244364e-06
927,20149,1.944649929244364e-06
928,20151,1.944649929244364e-06
929,20153,1.944649929244364e-06
930,20155,1.944649929244364e-06
931,20157,1.944649929244364e-06
932,20159,1.944649929244364e-06
933,20161,1.2482153134922749e-05
934,20163,1.944649929244364e-06
935,20165,1.944649929244364e-06
936,20167,1.944649929244364e-06
937,20169,1.944649929244364e-06
938,20171,1.944649929244364e-06
939,20173,0.0011458065588078356
940,20175,1.944649929244364e-06
941,20177,2.5387975921507834e-05
942,20179,1.944649929244364e-06
943,20181,1.944649929244364e-06
944,20183,1.944649929244364e-06
945,20185,1.944649929244364e-06
946,20187,1.944649929244364e-06
947,20189,1.944649929244364e-06
948,20191,1.944649929244364e-06
949,20193,6.033405169831114e-06
950,20195,5.0851035375652635e-05
951,20197,1.944649929244364e-06
952,20199,1.944649929244364e-06
953,20201,1.944649929244364e-06
954,20203,1.944649929244364e-06
955,20205,1.944649929244364e-06
956,20207,1.944649929244364e-06
957,20209,1.944649929244364e-06
958,21001,1.944649929244364e-06
959,21003,1.944649929244364e-06
960,21005,1.944649929244364e-06
961,21007,1.944649929244364e-06
962,21009,1.944649929244364e-06
963,21011,1.944649929244364e-06
964,21013,1.944649929244364e-06
965,21015,6.3881430151452235e-06
966,21017,1.944649929244364e-06
967,21019,1.944649929244364e-06
968,21021,1.944649929244364e-06
969,21023,1.944649929244364e-06
970,21025,1.944649929244364e-06
971,21027,1.944649929244364e-06
972,21029,1.944649929244364e-06
973,21031,1.944649929244364e-06
974,21033,2.725224650181799e-06
975,21035,1.944649929244364e-06
976,21037,1.944649929244364e-06
977,21039,1.944649929244364e-06
978,21041,1.944649929244364e-06
979,21043,1.944649929244364e-06
980,21045,1.944649929244364e-06
981,21047,1.944649929244364e-06
982,21049,1.944649929244364e-06
983,21051,1.944649929244364e-06
984,21053,1.944649929244364e-06
985,21055,1.944649929244364e-06
986,21057,1.944649929244364e-06
987,21059,1.944649929244364e-06
988,21061,1.944649929244364e-06
989,21063,1.4222003548289794e-05
990,21065,1.944649929244364e-06
991,21067,0.0006481491357095085
992,21069,1.944649929244364e-06
993,21071,1.944649929244364e-06
994,21073,1.944649929244364e-06
995,21075,1.944649929244364e-06
996,21077,1.944649929244364e-06
997,21079,1.944649929244364e-06
998,21081,1.944649929244364e-06
999,21083,1.944649929244364e-06
1000,21085,1.944649929244364e-06
1001,21087,1.944649929244364e-06
1002,21089,1.944649929244364e-06
1003,21091,1.944649929244364e-06
1004,21093,1.944649929244364e-06
1005,21095,1.944649929244364e-06
1006,21097,1.944649929244364e-06
1007,21099,1.944649929244364e-06
1008,21101,1.944649929244364e-06
1009,21103,1.944649929244364e-06
1010,21105,2.725224650181799e-06
1011,21107,1.944649929244364e-06
1012,21109,1.944649929244364e-06
1013,21111,0.004257257910426099
1014,21113,1.944649929244364e-06
1015,21115,1.944649929244364e-06
1016,21117,2.5252958873156726e-05
1017,21119,1.944649929244364e-06
1018,21121,1.944649929244364e-06
1019,21123,1.944649929244364e-06
1020,21125,1.944649929244364e-06
1021,21127,1.944649929244364e-06
1022,21129,1.944649929244364e-06
1023,21131,1.944649929244364e-06
1024,21133,1.944649929244364e-06
1025,21135,1.944649929244364e-06
1026,21137,1.944649929244364e-06
1027,21139,1.944649929244364e-06
1028,21141,1.944649929244364e-06
1029,21143,1.4222003548289794e-05
1030,21145,1.944649929244364e-06
1031,21147,1.944649929244364e-06
1032,21149,1.944649929244364e-06
1033,21151,1.944649929244364e-06
1034,21153,1.944649929244364e-06
1035,21155,1.944649929244364e-06
1036,21157,1.944649929244364e-06
1037,21159,1.944649929244364e-06
1038,21161,1.944649929244364e-06
1039,21163,1.944649929244364e-06
1040,21165,1.944649929244364e-06
1041,21167,1.944649929244364e-06
1042,21169,1.944649929244364e-06
1043,21171,1.944649929244364e-06
1044,21173,1.944649929244364e-06
1045,21175,1.944649929244364e-06
1046,21177,1.944649929244364e-06
1047,21179,1.944649929244364e-06
1048,21181,1.944649929244364e-06
1049,21183,1.944649929244364e-06
1050,21185,1.9672649497719215e-06
1051,21187,1.944649929244364e-06
1052,21189,2.725224650181799e-06
1053,21191,1.944649929244364e-06
1054,21193,1.944649929244364e-06
1055,21195,1.944649929244364e-06
1056,21197,1.944649929244364e-06
1057,21199,1.944649929244364e-06
1058,21201,1.944649929244364e-06
1059,21203,1.944649929244364e-06
1060,21205,1.944649929244364e-06
1061,21207,1.944649929244364e-06
1062,21209,1.944649929244364e-06
1063,21211,1.944649929244364e-06
1064,21213,1.944649929244364e-06
1065,21215,1.944649929244364e-06
1066,21217,1.944649929244364e-06
1067,21219,1.944649929244364e-06
1068,21221,1.944649929244364e-06
1069,21223,1.944649929244364e-06
1070,21225,1.944649929244364e-06
1071,21227,6.3881430151452235e-06
1072,21229,1.944649929244364e-06
1073,21231,1.944649929244364e-06
1074,21233,1.944649929244364e-06
1075,21235,1.944649929244364e-06
1076,21237,1.944649929244364e-06
1077,21239,1.944649929244364e-06
1078,22001,1.944649929244364e-06
1079,22003,1.4222003548289794e-05
1080,22005,1.944649929244364e-06
1081,22007,1.944649929244364e-06
1082,22009,1.944649929244364e-06
1083,22011,2.8519230724512903e-06
1084,22013,1.944649929244364e-06
1085,22015,6.3881430151452235e-06
1086,22017,2.6043971195354184e-05
1087,22019,6.764924243098744e-05
1088,22021,1.944649929244364e-06
1089,22023,7.549964344221542e-05
1090,22025,1.944649929244364e-06
1091,22027,1.944649929244364e-06
1092,22029,1.944649929244364e-06
1093,22031,1.944649929244364e-06
1094,22033,0.0003869925090806429
1095,22035,1.4222003548289794e-05
1096,22037,1.4222003548289794e-05
1097,22039,1.944649929244364e-06
1098,22041,1.944649929244364e-06
1099,22043,1.4222003548289794e-05
1100,22045,2.8519230724512903e-06
1101,22047,1.944649929244364e-06
1102,22049,1.944649929244364e-06
1103,22051,0.0001164893410269744
1104,22053,2.8519230724512903e-06
1105,22055,2.5387975921507834e-05
1106,22057,2.8519230724512903e-06
1107,22059,1.944649929244364e-06
1108,22061,1.944649929244364e-06
1109,22063,1.944649929244364e-06
1110,22065,2.9337447110333492e-05
1111,22067,1.944649929244364e-06
1112,22069,1.944649929244364e-06
1113,22071,0.0012784330949798138
1114,22073,6.3881430151452235e-06
1115,22075,1.944649929244364e-06
1116,22077,1.944649929244364e-06
1117,22079,1.944649929244364e-06
1118,22081,1.944649929244364e-06
1119,22083,1.944649929244364e-06
1120,22085,2.8519230724512903e-06
1121,22087,1.944649929244364e-06
1122,22089,3.139836283156883e-06
1123,22091,1.944649929244364e-06
1124,22093,1.944649929244364e-06
1125,22095,1.944649929244364e-06
1126,22097,1.944649929244364e-06
1127,22099,1.944649929244364e-06
1128,22101,2.8519230724512903e-06
1129,22103,4.6572207920487584e-05
1130,22105,1.944649929244364e-06
1131,22107,1.944649929244364e-06
1132,22109,2.8519230724512903e-06
1133,22111,1.944649929244364e-06
1134,22113,2.8519230724512903e-06
1135,22115,2.8519230724512903e-06
1136,22117,1.944649929244364e-06
1137,22119,1.944649929244364e-06
1138,22121,1.944649929244364e-06
1139,22123,1.944649929244364e-06
1140,22125,1.4222003548289794e-05
1141,22127,1.944649929244364e-06
1142,23001,1.944649929244364e-06
1143,23003,1.944649929244364e-06
1144,23005,0.004158668287048963
1145,23007,1.944649929244364e-06
1146,23009,1.944649929244364e-06
1147,23011,6.3881430151452235e-06
1148,23013,1.944649929244364e-06
1149,23015,1.944649929244364e-06
1150,23017,1.944649929244364e-06
1151,23019,6.3881430151452235e-06
1152,23021,1.944649929244364e-06
1153,23023,1.944649929244364e-06
1154,23025,1.944649929244364e-06
1155,23027,1.944649929244364e-06
1156,23029,1.944649929244364e-06
1157,23031,2.540702271474175e-05
1158,24001,1.944649929244364e-06
1159,24003,0.004744390198678776
1160,24005,0.013245722947366863
1161,24009,6.425286452576078e-06
1162,24011,1.944649929244364e-06
1163,24013,2.5444166152172603e-05
1164,24015,1.944649929244364e-06
1165,24017,2.532264444905409e-05
1166,24019,1.944649929244364e-06
1167,24021,0.0005943609539388405
1168,24023,1.944649929244364e-06
1169,24025,0.0002491766438403231
1170,24027,0.006427577530627953
1171,24029,1.944649929244364e-06
1172,24031,0.03359484856794781
1173,24033,0.03850178076820352
1174,24035,1.9672649497719215e-06
1175,24037,6.3881430151452235e-06
1176,24039,1.4222003548289794e-05
1177,24041,2.809309735082898e-06
1178,24043,6.3881430151452235e-06
1179,24045,1.944649929244364e-06
1180,24047,1.944649929244364e-06
1181,24510,0.011483590259999794
1182,25001,0.00033693535966494183
1183,25003,2.542051805997435e-05
1184,25005,0.0007493519227354628
1185,25007,2.028735014145463e-06
1186,25009,0.006397417196953184
1187,25011,6.472451869556189e-06
1188,25013,0.0011135372304880327
1189,25015,0.0001484016281484365
1190,25017,0.017406722169429352
1191,25019,1.9655147196003254e-05
1192,25021,0.011142677965399125
1193,25023,0.0022075071067284026
1194,25025,0.008551677934120754
1195,25027,0.005789871294892045
1196,26001,1.944649929244364e-06
1197,26003,1.944649929244364e-06
1198,26005,1.944649929244364e-06
1199,26007,1.944649929244364e-06
1200,26009,1.944649929244364e-06
1201,26011,1.944649929244364e-06
1202,26013,1.4222003548289794e-05
1203,26015,1.944649929244364e-06
1204,26017,1.944649929244364e-06
1205,26019,1.944649929244364e-06
1206,26021,2.493287472018477e-05
1207,26023,1.944649929244364e-06
1208,26025,1.944649929244364e-06
1209,26027,1.944649929244364e-06
1210,26029,1.944649929244364e-06
1211,26031,1.944649929244364e-06
1212,26033,1.944649929244364e-06
1213,26035,1.944649929244364e-06
1214,26037,1.944649929244364e-06
1215,26039,1.944649929244364e-06
1216,26041,1.944649929244364e-06
1217,26043,1.944649929244364e-06
1218,26045,1.944649929244364e-06
1219,26047,1.944649929244364e-06
1220,26049,0.000141344499182872
1221,26051,1.944649929244364e-06
1222,26053,1.944649929244364e-06
1223,26055,6.3881430151452235e-06
1224,26057,1.944649929244364e-06
1225,26059,1.944649929244364e-06
1226,26061,1.944649929244364e-06
1227,26063,1.944649929244364e-06
1228,26065,0.0004679428979189814
1229,26067,1.944649929244364e-06
1230,26069,1.944649929244364e-06
1231,26071,1.944649929244364e-06
1232,26073,1.944649929244364e-06
1233,26075,1.944649929244364e-06
1234,26077,0.0001377353272114904
1235,26079,1.944649929244364e-06
1236,26081,0.001898625893508341
1237,26083,1.944649929244364e-06
1238,26085,1.944649929244364e-06
1239,26087,1.944649929244364e-06
1240,26089,3.034639738413323e-06
1241,26091,1.944649929244364e-06
1242,26093,2.544262412179041e-05
1243,26095,1.4222003548289794e-05
1244,26097,1.944649929244364e-06
1245,26099,0.0014219913137947843
1246,26101,1.944649929244364e-06
1247,26103,1.944649929244364e-06
1248,26105,1.944649929244364e-06
1249,26107,1.944649929244364e-06
1250,26109,1.944649929244364e-06
1251,26111,6.3881430151452235e-06
1252,26113,1.944649929244364e-06
1253,26115,1.944649929244364e-06
1254,26117,1.944649929244364e-06
1255,26119,1.944649929244364e-06
1256,26121,1.944649929244364e-06
1257,26123,1.944649929244364e-06
1258,26125,0.0070817162949895675
1259,26127,1.944649929244364e-06
1260,26129,1.944649929244364e-06
1261,26131,1.944649929244364e-06
1262,26133,1.944649929244364e-06
1263,26135,1.944649929244364e-06
1264,26137,1.944649929244364e-06
1265,26139,4.689488973069685e-05
1266,26141,1.944649929244364e-06
1267,26143,1.944649929244364e-06
1268,26145,6.3881430151452235e-06
1269,26147,1.944649929244364e-06
1270,26149,1.944649929244364e-06
1271,26151,1.944649929244364e-06
1272,26153,1.944649929244364e-06
1273,26155,1.944649929244364e-06
1274,26157,1.944649929244364e-06
1275,26159,1.944649929244364e-06
1276,26161,0.004246680173588561
1277,26163,0.013266125657272757
1278,26165,1.944649929244364e-06
1279,27001,1.944649929244364e-06
1280,27003,0.0014482762923995773
1281,27005,1.944649929244364e-06
1282,27007,1.944649929244364e-06
1283,27009,1.944649929244364e-06
1284,27011,1.944649929244364e-06
1285,27013,6.5118906292916886e-06
1286,27015,2.0219174030652544e-06
1287,27017,1.944649929244364e-06
1288,27019,3.550629329291428e-05
1289,27021,1.944649929244364e-06
1290,27023,1.944649929244364e-06
1291,27025,1.944649929244364e-06
1292,27027,2.804156142600669e-06
1293,27029,1.944649929244364e-06
1294,27031,2.0061199936179056e-06
1295,27033,1.944649929244364e-06
1296,27035,1.944649929244364e-06
1297,27037,0.0022002902207632217
1298,27039,3.3517858206553804e-06
1299,27041,1.944649929244364e-06
1300,27043,1.944649929244364e-06
1301,27045,1.944649929244364e-06
1302,27047,1.944649929244364e-06
1303,27049,1.944649929244364e-06
1304,27051,1.944649929244364e-06
1305,27053,0.010917068702761414
1306,27055,2.0225970695123374e-06
1307,27057,1.944649929244364e-06
1308,27059,1.944649929244364e-06
1309,27061,1.944649929244364e-06
1310,27063,1.944649929244364e-06
1311,27065,1.944649929244364e-06
1312,27067,1.944649929244364e-06
1313,27069,1.944649929244364e-06
1314,27071,1.944649929244364e-06
1315,27073,1.944649929244364e-06
1316,27075,1.944649929244364e-06
1317,27077,2.0225970695123374e-06
1318,27079,1.944649929244364e-06
1319,27081,1.944649929244364e-06
1320,27083,2.804156142600669e-06
1321,27085,2.0418262800564096e-06
1322,27087,1.944649929244364e-06
1323,27089,1.944649929244364e-06
1324,27091,1.944649929244364e-06
1325,27093,1.944649929244364e-06
1326,27095,1.944649929244364e-06
1327,27097,1.944649929244364e-06
1328,27099,1.944649929244364e-06
1329,27101,1.944649929244364e-06
1330,27103,6.033405169831114e-06
1331,27105,1.944649929244364e-06
1332,27107,1.944649929244364e-06
1333,27109,6.684276600668443e-05
1334,27111,1.944649929244364e-06
1335,27113,2.0417014405414917e-06
1336,27115,1.944649929244364e-06
1337,27117,1.944649929244364e-06
1338,27119,1.944649929244364e-06
1339,27121,1.944649929244364e-06
1340,27123,0.0039306299964155965
1341,27125,1.944649929244364e-06
1342,27127,1.944649929244364e-06
1343,27129,1.944649929244364e-06
1344,27131,1.944649929244364e-06
1345,27133,1.944649929244364e-06
1346,27135,2.0417014405414917e-06
1347,27137,2.5387975921507834e-05
1348,27139,1.1472042560925732e-05
1349,27141,2.0225970695123374e-06
1350,27143,1.944649929244364e-06
1351,27145,2.799927390686751e-05
1352,27147,1.944649929244364e-06
1353,27149,2.0227323162291292e-06
1354,27151,1.944649929244364e-06
1355,27153,1.944649929244364e-06
1356,27155,1.944649929244364e-06
1357,27157,1.944649929244364e-06
1358,27159,1.944649929244364e-06
1359,27161,1.944649929244364e-06
1360,27163,0.0002111560214489271
1361,27165,1.944649929244364e-06
1362,27167,1.944649929244364e-06
1363,27169,2.4433819483056356e-05
1364,27171,2.0418262800564096e-06
1365,27173,1.944649929244364e-06
1366,28001,1.944649929244364e-06
1367,28003,1.944649929244364e-06
1368,28005,1.944649929244364e-06
1369,28007,1.944649929244364e-06
1370,28009,1.944649929244364e-06
1371,28011,2.725224650181799e-06
1372,28013,1.944649929244364e-06
1373,28015,1.944649929244364e-06
1374,28017,1.944649929244364e-06
1375,28019,1.944649929244364e-06
1376,28021,2.725224650181799e-06
1377,28023,2.725224650181799e-06
1378,28025,2.725224650181799e-06
1379,28027,2.725224650181799e-06
1380,28029,1.944649929244364e-06
1381,28031,1.944649929244364e-06
1382,28033,6.3881430151452235e-06
1383,28035,1.944649929244364e-06
1384,28037,1.944649929244364e-06
1385,28039,2.8519230724512903e-06
1386,28041,1.4733297079282203e-05
1387,28043,1.944649929244364e-06
1388,28045,2.8519230724512903e-06
1389,28047,2.6846596348526628e-05
1390,28049,5.313584657319143e-05
1391,28051,1.944649929244364e-06
1392,28053,1.944649929244364e-06
1393,28055,1.4222003548289794e-05
1394,28057,1.944649929244364e-06
1395,28059,7.295416158352151e-06
1396,28061,2.8519230724512903e-06
1397,28063,1.944649929244364e-06
1398,28065,1.944649929244364e-06
1399,28067,2.8519230724512903e-06
1400,28069,1.944649929244364e-06
1401,28071,1.944649929244364e-06
1402,28073,1.944649929244364e-06
1403,28075,1.944649929244364e-06
1404,28077,1.944649929244364e-06
1405,28079,1.944649929244364e-06
1406,28081,1.944649929244364e-06
1407,28083,2.725224650181799e-06
1408,28085,1.944649929244364e-06
1409,28087,1.944649929244364e-06
1410,28089,2.5921632628250293e-05
1411,28091,4.526119697041289e-06
1412,28093,1.944649929244364e-06
1413,28095,1.944649929244364e-06
1414,28097,2.725224650181799e-06
1415,28099,1.944649929244364e-06
1416,28101,2.725224650181799e-06
1417,28103,1.944649929244364e-06
1418,28105,1.944649929244364e-06
1419,28107,1.944649929244364e-06
1420,28109,2.8519230724512903e-06
1421,28111,2.8519230724512903e-06
1422,28113,1.944649929244364e-06
1423,28115,1.944649929244364e-06
1424,28117,1.944649929244364e-06
1425,28119,1.944649929244364e-06
1426,28121,6.3881430151452235e-06
1427,28123,1.944649929244364e-06
1428,28125,2.725224650181799e-06
1429,28127,1.944649929244364e-06
1430,28129,2.8519230724512903e-06
1431,28131,2.8519230724512903e-06
1432,28133,0.0003805141430968159
1433,28135,1.4222003548289794e-05
1434,28137,1.944649929244364e-06
1435,28139,1.944649929244364e-06
1436,28141,1.944649929244364e-06
1437,28143,2.725224650181799e-06
1438,28145,1.944649929244364e-06
1439,28147,1.944649929244364e-06
1440,28149,1.944649929244364e-06
1441,28151,2.725224650181799e-06
1442,28153,2.8519230724512903e-06
1443,28155,1.944649929244364e-06
1444,28157,1.944649929244364e-06
1445,28159,1.944649929244364e-06
1446,28161,1.944649929244364e-06
1447,28163,1.4222003548289794e-05
1448,29001,1.944649929244364e-06
1449,29003,1.944649929244364e-06
1450,29005,1.944649929244364e-06
1451,29007,2.725224650181799e-06
1452,29009,1.944649929244364e-06
1453,29011,1.944649929244364e-06
1454,29013,1.944649929244364e-06
1455,29015,1.944649929244364e-06
1456,29017,1.944649929244364e-06
1457,29019,0.00014283134579911352
1458,29021,1.944649929244364e-06
1459,29023,1.944649929244364e-06
1460,29025,1.944649929244364e-06
1461,29027,1.944649929244364e-06
1462,29029,1.944649929244364e-06
1463,29031,1.944649929244364e-06
1464,29033,1.944649929244364e-06
1465,29035,1.944649929244364e-06
1466,29037,1.944649929244364e-06
1467,29039,1.944649929244364e-06
1468,29041,1.944649929244364e-06
1469,29043,3.0534623199452044e-06
1470,29045,1.944649929244364e-06
1471,29047,6.025896105864445e-05
1472,29049,1.944649929244364e-06
1473,29051,1.944649929244364e-06
1474,29053,1.944649929244364e-06
1475,29055,1.944649929244364e-06
1476,29057,1.944649929244364e-06
1477,29059,1.944649929244364e-06
1478,29061,1.944649929244364e-06
1479,29063,1.4222003548289794e-05
1480,29065,1.944649929244364e-06
1481,29067,2.8519230724512903e-06
1482,29069,1.944649929244364e-06
1483,29071,1.944649929244364e-06
1484,29073,1.944649929244364e-06
1485,29075,1.944649929244364e-06
1486,29077,8.482481623126145e-05
1487,29079,1.944649929244364e-06
1488,29081,1.944649929244364e-06
1489,29083,1.944649929244364e-06
1490,29085,1.944649929244364e-06
1491,29087,1.944649929244364e-06
1492,29089,1.944649929244364e-06
1493,29091,2.8519230724512903e-06
1494,29093,1.944649929244364e-06
1495,29095,0.002335852966199197
1496,29097,1.944649929244364e-06
1497,29099,6.3881430151452235e-06
1498,29101,1.944649929244364e-06
1499,29103,1.944649929244364e-06
1500,29105,1.944649929244364e-06
1501,29107,1.944649929244364e-06
1502,29109,1.944649929244364e-06
1503,29111,1.944649929244364e-06
1504,29113,1.944649929244364e-06
1505,29115,1.944649929244364e-06
1506,29117,2.725224650181799e-06
1507,29119,1.944649929244364e-06
1508,29121,1.944649929244364e-06
1509,29123,1.944649929244364e-06
1510,29125,1.944649929244364e-06
1511,29127,1.944649929244364e-06
1512,29129,1.944649929244364e-06
1513,29131,1.944649929244364e-06
1514,29133,1.944649929244364e-06
1515,29135,1.944649929244364e-06
1516,29137,1.944649929244364e-06
1517,29139,1.944649929244364e-06
1518,29141,1.944649929244364e-06
1519,29143,1.944649929244364e-06
1520,29145,1.944649929244364e-06
1521,29147,1.944649929244364e-06
1522,29149,1.944649929244364e-06
1523,29151,1.944649929244364e-06
1524,29153,2.8519230724512903e-06
1525,29155,1.944649929244364e-06
1526,29157,1.944649929244364e-06
1527,29159,1.944649929244364e-06
1528,29161,1.944649929244364e-06
1529,29163,1.944649929244364e-06
1530,29165,2.5090695831299412e-05
1531,29167,1.944649929244364e-06
1532,29169,1.5130856551650699e-05
1533,29171,1.944649929244364e-06
1534,29173,1.944649929244364e-06
1535,29175,1.944649929244364e-06
1536,29177,1.944649929244364e-06
1537,29179,1.944649929244364e-06
1538,29181,1.944649929244364e-06
1539,29183,0.0004428869910442215
1540,29185,1.944649929244364e-06
1541,29186,1.944649929244364e-06
1542,29187,1.944649929244364e-06
1543,29189,0.00911903772220303
1544,29195,1.944649929244364e-06
1545,29197,1.944649929244364e-06
1546,29199,1.944649929244364e-06
1547,29201,1.944649929244364e-06
1548,29203,2.8519230724512903e-06
1549,29205,1.944649929244364e-06
1550,29207,1.944649929244364e-06
1551,29209,1.944649929244364e-06
1552,29211,1.944649929244364e-06
1553,29213,1.9563982529557446e-06
1554,29215,1.944649929244364e-06
1555,29217,1.944649929244364e-06
1556,29219,1.944649929244364e-06
1557,29221,1.944649929244364e-06
1558,29223,1.944649929244364e-06
1559,29225,1.944649929244364e-06
1560,29227,1.944649929244364e-06
1561,29229,1.944649929244364e-06
1562,29510,0.0006147807046006879
1563,30001,1.944649929244364e-06
1564,30003,1.944649929244364e-06
1565,30005,1.944649929244364e-06
1566,30007,1.944649929244364e-06
1567,30009,1.944649929244364e-06
1568,30011,1.944649929244364e-06
1569,30013,1.944649929244364e-06
1570,30015,1.944649929244364e-06
1571,30017,2.0225970695123374e-06
1572,30019,2.726209002332695e-06
1573,30021,1.944649929244364e-06
1574,30023,1.944649929244364e-06
1575,30025,5.605873132645607e-06
1576,30027,1.944649929244364e-06
1577,30029,1.944649929244364e-06
1578,30031,0.00013906636109730963
1579,30033,2.0225970695123374e-06
1580,30035,1.944649929244364e-06
1581,30037,1.944649929244364e-06
1582,30039,1.944649929244364e-06
1583,30041,1.944649929244364e-06
1584,30043,1.944649929244364e-06
1585,30045,1.944649929244364e-06
1586,30047,1.944649929244364e-06
1587,30049,1.944649929244364e-06
1588,30051,1.944649929244364e-06
1589,30053,1.944649929244364e-06
1590,30055,1.944649929244364e-06
1591,30057,1.944649929244364e-06
1592,30059,1.944649929244364e-06
1593,30061,1.944649929244364e-06
1594,30063,3.3924947263573214e-05
1595,30065,1.944649929244364e-06
1596,30067,1.944649929244364e-06
1597,30069,1.8847787131770246e-05
1598,30071,1.944649929244364e-06
1599,30073,1.944649929244364e-06
1600,30075,5.2808295487083945e-05
1601,30077,1.4222003548289794e-05
1602,30079,1.944649929244364e-06
1603,30081,1.944649929244364e-06
1604,30083,1.944649929244364e-06
1605,30085,1.944649929244364e-06
1606,30087,1.944649929244364e-06
1607,30089,1.944649929244364e-06
1608,30091,1.944649929244364e-06
1609,30093,1.944649929244364e-06
1610,30095,1.944649929244364e-06
1611,30097,1.944649929244364e-06
1612,30099,1.944649929244364e-06
1613,30101,1.944649929244364e-06
1614,30103,1.944649929244364e-06
1615,30105,1.944649929244364e-06
1616,30107,1.944649929244364e-06
1617,30109,1.944649929244364e-06
1618,30111,6.3881430151452235e-06
1619,31001,1.944649929244364e-06
1620,31003,1.944649929244364e-06
1621,31005,1.944649929244364e-06
1622,31007,5.270160502821023e-06
1623,31009,1.77285506517541e-05
1624,31011,1.944649929244364e-06
1625,31013,1.944649929244364e-06
1626,31015,1.944649929244364e-06
1627,31017,1.944649929244364e-06
1628,31019,1.9351635250505032e-05
1629,31021,1.944649929244364e-06
1630,31023,1.944649929244364e-06
1631,31025,1.944649929244364e-06
1632,31027,2.8628135747600565e-06
1633,31029,1.944649929244364e-06
1634,31031,1.891976543444664e-05
1635,31033,6.034084174413439e-06
1636,31035,1.944649929244364e-06
1637,31037,1.944649929244364e-06
1638,31039,1.944649929244364e-06
1639,31041,1.944649929244364e-06
1640,31043,1.944649929244364e-06
1641,31045,1.944649929244364e-06
1642,31047,1.944649929244364e-06
1643,31049,1.962285330740279e-06
1644,31051,1.944649929244364e-06
1645,31053,1.944649929244364e-06
1646,31055,0.0018825170826515508
1647,31057,1.944649929244364e-06
1648,31059,1.944649929244364e-06
1649,31061,1.944649929244364e-06
1650,31063,1.944649929244364e-06
1651,31065,1.944649929244364e-06
1652,31067,1.944649929244364e-06
1653,31069,1.944649929244364e-06
1654,31071,1.944649929244364e-06
1655,31073,1.9373778462674658e-05
1656,31075,1.944649929244364e-06
1657,31077,1.944649929244364e-06
1658,31079,1.944649929244364e-06
1659,31081,1.944649929244364e-06
1660,31083,1.944649929244364e-06
1661,31085,1.944649929244364e-06
1662,31087,1.944649929244364e-06
1663,31089,5.270160502821023e-06
1664,31091,2.725224650181799e-06
1665,31093,1.944649929244364e-06
1666,31095,1.944649929244364e-06
1667,31097,1.4222003548289794e-05
1668,31099,1.944649929244364e-06
1669,31101,1.944649929244364e-06
1670,31103,4.316320292844655e-05
1671,31105,1.944649929244364e-06
1672,31107,1.944649929244364e-06
1673,31109,0.0005181350611996547
1674,31111,1.944649929244364e-06
1675,31113,1.944649929244364e-06
1676,31115,1.944649929244364e-06
1677,31117,1.944649929244364e-06
1678,31119,1.944649929244364e-06
1679,31121,1.944649929244364e-06
1680,31123,1.944649929244364e-06
1681,31125,1.944649929244364e-06
1682,31127,1.944649929244364e-06
1683,31129,1.944649929244364e-06
1684,31131,1.944649929244364e-06
1685,31133,1.944649929244364e-06
1686,31135,1.944649929244364e-06
1687,31137,1.944649929244364e-06
1688,31139,1.944649929244364e-06
1689,31141,2.0225970695123374e-06
1690,31143,1.944649929244364e-06
1691,31145,1.944649929244364e-06
1692,31147,1.944649929244364e-06
1693,31149,6.57385055020188e-06
1694,31151,1.944649929244364e-06
1695,31153,4.577523954576785e-05
1696,31155,1.944649929244364e-06
1697,31157,1.944649929244364e-06
1698,31159,1.944649929244364e-06
1699,31161,1.944649929244364e-06
1700,31163,1.944649929244364e-06
1701,31165,2.0227323162291292e-06
1702,31167,1.944649929244364e-06
